publishTime,startTime,generation,horizon_hours
2024-01-02 15:30:00+00:00,2024-01-03 06:00:00+00:00,10173,14.5
2024-01-02 18:30:00+00:00,2024-01-03 06:00:00+00:00,10514,11.5
2024-01-02 22:30:00+00:00,2024-01-03 06:00:00+00:00,10514,7.5
2024-01-01 07:30:00+00:00,2024-01-03 07:00:00+00:00,10347,47.5
2024-01-01 09:30:00+00:00,2024-01-03 07:00:00+00:00,10347,45.5
2024-01-01 11:30:00+00:00,2024-01-03 07:00:00+00:00,10347,43.5
2024-01-01 15:30:00+00:00,2024-01-03 07:00:00+00:00,9955,39.5
2024-01-01 18:30:00+00:00,2024-01-03 07:00:00+00:00,9285,36.5
2024-01-01 22:30:00+00:00,2024-01-03 07:00:00+00:00,9286,32.5
2024-01-02 02:30:00+00:00,2024-01-03 07:00:00+00:00,8948,28.5
2024-01-02 04:30:00+00:00,2024-01-03 07:00:00+00:00,8948,26.5
2024-01-02 07:30:00+00:00,2024-01-03 07:00:00+00:00,8906,23.5
2024-01-02 09:30:00+00:00,2024-01-03 07:00:00+00:00,8906,21.5
2024-01-02 11:30:00+00:00,2024-01-03 07:00:00+00:00,8908,19.5
2024-01-02 15:30:00+00:00,2024-01-03 07:00:00+00:00,9706,15.5
2024-01-02 18:30:00+00:00,2024-01-03 07:00:00+00:00,10166,12.5
2024-01-02 22:30:00+00:00,2024-01-03 07:00:00+00:00,10167,8.5
2024-01-01 09:30:00+00:00,2024-01-03 08:00:00+00:00,10305,46.5
2024-01-01 11:30:00+00:00,2024-01-03 08:00:00+00:00,10306,44.5
2024-01-01 15:30:00+00:00,2024-01-03 08:00:00+00:00,9890,40.5
2024-01-01 18:30:00+00:00,2024-01-03 08:00:00+00:00,8993,37.5
2024-01-01 22:30:00+00:00,2024-01-03 08:00:00+00:00,8990,33.5
2024-01-02 02:30:00+00:00,2024-01-03 08:00:00+00:00,8629,29.5
2024-01-02 04:30:00+00:00,2024-01-03 08:00:00+00:00,8629,27.5
2024-01-02 07:30:00+00:00,2024-01-03 08:00:00+00:00,8612,24.5
2024-01-02 09:30:00+00:00,2024-01-03 08:00:00+00:00,8612,22.5
2024-01-02 11:30:00+00:00,2024-01-03 08:00:00+00:00,8605,20.5
2024-01-02 15:30:00+00:00,2024-01-03 08:00:00+00:00,9435,16.5
2024-01-02 18:30:00+00:00,2024-01-03 08:00:00+00:00,9875,13.5
2024-01-02 22:30:00+00:00,2024-01-03 08:00:00+00:00,9874,9.5
2024-01-01 09:30:00+00:00,2024-01-03 09:00:00+00:00,10261,47.5
2024-01-01 11:30:00+00:00,2024-01-03 09:00:00+00:00,10262,45.5
2024-01-01 15:30:00+00:00,2024-01-03 09:00:00+00:00,9824,41.5
2024-01-01 18:30:00+00:00,2024-01-03 09:00:00+00:00,8948,38.5
2024-01-01 22:30:00+00:00,2024-01-03 09:00:00+00:00,8944,34.5
2024-01-02 02:30:00+00:00,2024-01-03 09:00:00+00:00,8519,30.5
2024-01-02 04:30:00+00:00,2024-01-03 09:00:00+00:00,8527,28.5
2024-01-02 07:30:00+00:00,2024-01-03 09:00:00+00:00,8303,25.5
2024-01-02 09:30:00+00:00,2024-01-03 09:00:00+00:00,8303,23.5
2024-01-02 11:30:00+00:00,2024-01-03 09:00:00+00:00,8290,21.5
2024-01-02 15:30:00+00:00,2024-01-03 09:00:00+00:00,9089,17.5
2024-01-02 18:30:00+00:00,2024-01-03 09:00:00+00:00,9631,14.5
2024-01-02 22:30:00+00:00,2024-01-03 09:00:00+00:00,9633,10.5
2024-01-01 11:30:00+00:00,2024-01-03 10:00:00+00:00,10288,46.5
2024-01-01 15:30:00+00:00,2024-01-03 10:00:00+00:00,9839,42.5
2024-01-01 18:30:00+00:00,2024-01-03 10:00:00+00:00,8997,39.5
2024-01-01 22:30:00+00:00,2024-01-03 10:00:00+00:00,8994,35.5
2024-01-02 02:30:00+00:00,2024-01-03 10:00:00+00:00,8303,31.5
2024-01-02 04:30:00+00:00,2024-01-03 10:00:00+00:00,8302,29.5
2024-01-02 07:30:00+00:00,2024-01-03 10:00:00+00:00,8080,26.5
2024-01-02 09:30:00+00:00,2024-01-03 10:00:00+00:00,8081,24.5
2024-01-02 11:30:00+00:00,2024-01-03 10:00:00+00:00,8072,22.5
2024-01-02 15:30:00+00:00,2024-01-03 10:00:00+00:00,8856,18.5
2024-01-02 18:30:00+00:00,2024-01-03 10:00:00+00:00,9501,15.5
2024-01-02 22:30:00+00:00,2024-01-03 10:00:00+00:00,9503,11.5
2024-01-01 11:30:00+00:00,2024-01-03 11:00:00+00:00,10316,47.5
2024-01-01 15:30:00+00:00,2024-01-03 11:00:00+00:00,9854,43.5
2024-01-01 18:30:00+00:00,2024-01-03 11:00:00+00:00,8965,40.5
2024-01-01 22:30:00+00:00,2024-01-03 11:00:00+00:00,8961,36.5
2024-01-02 02:30:00+00:00,2024-01-03 11:00:00+00:00,8198,32.5
2024-01-02 04:30:00+00:00,2024-01-03 11:00:00+00:00,8197,30.5
2024-01-02 07:30:00+00:00,2024-01-03 11:00:00+00:00,8016,27.5
2024-01-02 09:30:00+00:00,2024-01-03 11:00:00+00:00,8016,25.5
2024-01-02 11:30:00+00:00,2024-01-03 11:00:00+00:00,8014,23.5
2024-01-02 15:30:00+00:00,2024-01-03 11:00:00+00:00,8776,19.5
2024-01-02 18:30:00+00:00,2024-01-03 11:00:00+00:00,9231,16.5
2024-01-02 22:30:00+00:00,2024-01-03 11:00:00+00:00,9232,12.5
2024-01-01 15:30:00+00:00,2024-01-03 12:00:00+00:00,9869,44.5
2024-01-01 18:30:00+00:00,2024-01-03 12:00:00+00:00,8932,41.5
2024-01-01 22:30:00+00:00,2024-01-03 12:00:00+00:00,8929,37.5
2024-01-02 02:30:00+00:00,2024-01-03 12:00:00+00:00,8307,33.5
2024-01-02 04:30:00+00:00,2024-01-03 12:00:00+00:00,8311,31.5
2024-01-02 07:30:00+00:00,2024-01-03 12:00:00+00:00,8052,28.5
2024-01-02 09:30:00+00:00,2024-01-03 12:00:00+00:00,8052,26.5
2024-01-02 11:30:00+00:00,2024-01-03 12:00:00+00:00,8045,24.5
2024-01-02 15:30:00+00:00,2024-01-03 12:00:00+00:00,8650,20.5
2024-01-02 18:30:00+00:00,2024-01-03 12:00:00+00:00,8866,17.5
2024-01-02 22:30:00+00:00,2024-01-03 12:00:00+00:00,8866,13.5
2024-01-01 15:30:00+00:00,2024-01-03 13:00:00+00:00,9709,45.5
2024-01-01 18:30:00+00:00,2024-01-03 13:00:00+00:00,8847,42.5
2024-01-01 22:30:00+00:00,2024-01-03 13:00:00+00:00,8843,38.5
2024-01-02 02:30:00+00:00,2024-01-03 13:00:00+00:00,8315,34.5
2024-01-02 04:30:00+00:00,2024-01-03 13:00:00+00:00,8313,32.5
2024-01-02 07:30:00+00:00,2024-01-03 13:00:00+00:00,8089,29.5
2024-01-02 09:30:00+00:00,2024-01-03 13:00:00+00:00,8088,27.5
2024-01-02 11:30:00+00:00,2024-01-03 13:00:00+00:00,8083,25.5
2024-01-02 15:30:00+00:00,2024-01-03 13:00:00+00:00,8600,21.5
2024-01-02 18:30:00+00:00,2024-01-03 13:00:00+00:00,8789,18.5
2024-01-02 22:30:00+00:00,2024-01-03 13:00:00+00:00,8791,14.5
2024-01-01 15:30:00+00:00,2024-01-03 14:00:00+00:00,9542,46.5
2024-01-01 18:30:00+00:00,2024-01-03 14:00:00+00:00,8764,43.5
2024-01-01 22:30:00+00:00,2024-01-03 14:00:00+00:00,8760,39.5
2024-01-02 02:30:00+00:00,2024-01-03 14:00:00+00:00,8277,35.5
2024-01-02 04:30:00+00:00,2024-01-03 14:00:00+00:00,8278,33.5
2024-01-02 07:30:00+00:00,2024-01-03 14:00:00+00:00,7966,30.5
2024-01-02 09:30:00+00:00,2024-01-03 14:00:00+00:00,7966,28.5
2024-01-02 11:30:00+00:00,2024-01-03 14:00:00+00:00,7958,26.5
2024-01-02 15:30:00+00:00,2024-01-03 14:00:00+00:00,8236,22.5
2024-01-02 18:30:00+00:00,2024-01-03 14:00:00+00:00,8357,19.5
2024-01-02 22:30:00+00:00,2024-01-03 14:00:00+00:00,8357,15.5
2024-01-01 15:30:00+00:00,2024-01-03 15:00:00+00:00,9367,47.5
2024-01-01 18:30:00+00:00,2024-01-03 15:00:00+00:00,8687,44.5
2024-01-01 22:30:00+00:00,2024-01-03 15:00:00+00:00,8682,40.5
2024-01-02 02:30:00+00:00,2024-01-03 15:00:00+00:00,8454,36.5
2024-01-02 04:30:00+00:00,2024-01-03 15:00:00+00:00,8456,34.5
2024-01-02 07:30:00+00:00,2024-01-03 15:00:00+00:00,8297,31.5
2024-01-02 09:30:00+00:00,2024-01-03 15:00:00+00:00,8295,29.5
2024-01-02 11:30:00+00:00,2024-01-03 15:00:00+00:00,8287,27.5
2024-01-02 15:30:00+00:00,2024-01-03 15:00:00+00:00,8445,23.5
2024-01-02 18:30:00+00:00,2024-01-03 15:00:00+00:00,8360,20.5
2024-01-02 22:30:00+00:00,2024-01-03 15:00:00+00:00,8359,16.5
2024-01-01 18:30:00+00:00,2024-01-03 16:00:00+00:00,8884,45.5
2024-01-01 22:30:00+00:00,2024-01-03 16:00:00+00:00,8879,41.5
2024-01-02 02:30:00+00:00,2024-01-03 16:00:00+00:00,8400,37.5
2024-01-02 04:30:00+00:00,2024-01-03 16:00:00+00:00,8398,35.5
2024-01-02 07:30:00+00:00,2024-01-03 16:00:00+00:00,8501,32.5
2024-01-02 09:30:00+00:00,2024-01-03 16:00:00+00:00,8501,30.5
2024-01-02 11:30:00+00:00,2024-01-03 16:00:00+00:00,8496,28.5
2024-01-02 15:30:00+00:00,2024-01-03 16:00:00+00:00,8730,24.5
2024-01-02 18:30:00+00:00,2024-01-03 16:00:00+00:00,8699,21.5
2024-01-02 22:30:00+00:00,2024-01-03 16:00:00+00:00,8699,17.5
2024-01-01 18:30:00+00:00,2024-01-03 17:00:00+00:00,9082,46.5
2024-01-01 22:30:00+00:00,2024-01-03 17:00:00+00:00,9076,42.5
2024-01-02 02:30:00+00:00,2024-01-03 17:00:00+00:00,8683,38.5
2024-01-02 04:30:00+00:00,2024-01-03 17:00:00+00:00,8678,36.5
2024-01-02 07:30:00+00:00,2024-01-03 17:00:00+00:00,8908,33.5
2024-01-02 09:30:00+00:00,2024-01-03 17:00:00+00:00,8907,31.5
2024-01-02 11:30:00+00:00,2024-01-03 17:00:00+00:00,8906,29.5
2024-01-02 15:30:00+00:00,2024-01-03 17:00:00+00:00,9125,25.5
2024-01-02 18:30:00+00:00,2024-01-03 17:00:00+00:00,9084,22.5
2024-01-02 22:30:00+00:00,2024-01-03 17:00:00+00:00,9085,18.5
2024-01-01 18:30:00+00:00,2024-01-03 18:00:00+00:00,9278,47.5
2024-01-01 22:30:00+00:00,2024-01-03 18:00:00+00:00,9272,43.5
2024-01-02 02:30:00+00:00,2024-01-03 18:00:00+00:00,8967,39.5
2024-01-02 04:30:00+00:00,2024-01-03 18:00:00+00:00,8959,37.5
2024-01-02 07:30:00+00:00,2024-01-03 18:00:00+00:00,9295,34.5
2024-01-02 09:30:00+00:00,2024-01-03 18:00:00+00:00,9294,32.5
2024-01-02 11:30:00+00:00,2024-01-03 18:00:00+00:00,9280,30.5
2024-01-02 15:30:00+00:00,2024-01-03 18:00:00+00:00,9520,26.5
2024-01-02 18:30:00+00:00,2024-01-03 18:00:00+00:00,9392,23.5
2024-01-02 22:30:00+00:00,2024-01-03 18:00:00+00:00,9393,19.5
2024-01-01 22:30:00+00:00,2024-01-03 19:00:00+00:00,9631,44.5
2024-01-02 02:30:00+00:00,2024-01-03 19:00:00+00:00,9366,40.5
2024-01-02 04:30:00+00:00,2024-01-03 19:00:00+00:00,9358,38.5
2024-01-02 07:30:00+00:00,2024-01-03 19:00:00+00:00,9774,35.5
2024-01-02 09:30:00+00:00,2024-01-03 19:00:00+00:00,9774,33.5
2024-01-02 11:30:00+00:00,2024-01-03 19:00:00+00:00,9778,31.5
2024-01-02 15:30:00+00:00,2024-01-03 19:00:00+00:00,10123,27.5
2024-01-02 18:30:00+00:00,2024-01-03 19:00:00+00:00,9884,24.5
2024-01-02 22:30:00+00:00,2024-01-03 19:00:00+00:00,9885,20.5
2024-01-01 22:30:00+00:00,2024-01-03 20:00:00+00:00,9998,45.5
2024-01-02 02:30:00+00:00,2024-01-03 20:00:00+00:00,9775,41.5
2024-01-02 04:30:00+00:00,2024-01-03 20:00:00+00:00,9768,39.5
2024-01-02 07:30:00+00:00,2024-01-03 20:00:00+00:00,10088,36.5
2024-01-02 09:30:00+00:00,2024-01-03 20:00:00+00:00,10087,34.5
2024-01-02 11:30:00+00:00,2024-01-03 20:00:00+00:00,10090,32.5
2024-01-02 15:30:00+00:00,2024-01-03 20:00:00+00:00,10548,28.5
2024-01-02 18:30:00+00:00,2024-01-03 20:00:00+00:00,10275,25.5
2024-01-02 22:30:00+00:00,2024-01-03 20:00:00+00:00,10276,21.5
2024-01-01 22:30:00+00:00,2024-01-03 21:00:00+00:00,10369,46.5
2024-01-02 02:30:00+00:00,2024-01-03 21:00:00+00:00,10190,42.5
2024-01-02 04:30:00+00:00,2024-01-03 21:00:00+00:00,10183,40.5
2024-01-02 07:30:00+00:00,2024-01-03 21:00:00+00:00,10453,37.5
2024-01-02 09:30:00+00:00,2024-01-03 21:00:00+00:00,10451,35.5
2024-01-02 11:30:00+00:00,2024-01-03 21:00:00+00:00,10452,33.5
2024-01-02 15:30:00+00:00,2024-01-03 21:00:00+00:00,10901,29.5
2024-01-02 18:30:00+00:00,2024-01-03 21:00:00+00:00,10716,26.5
2024-01-02 22:30:00+00:00,2024-01-03 21:00:00+00:00,10717,22.5
2024-01-03 02:30:00+00:00,2024-01-03 21:00:00+00:00,10552,18.5
2024-01-03 04:30:00+00:00,2024-01-03 21:00:00+00:00,10550,16.5
2024-01-03 07:30:00+00:00,2024-01-03 21:00:00+00:00,9664,13.5
2024-01-03 09:30:00+00:00,2024-01-03 21:00:00+00:00,9663,11.5
2024-01-03 11:30:00+00:00,2024-01-03 21:00:00+00:00,9670,9.5
2024-01-03 15:30:00+00:00,2024-01-03 21:00:00+00:00,9291,5.5
2024-01-03 18:30:00+00:00,2024-01-03 21:00:00+00:00,8618,2.5
2024-01-02 02:30:00+00:00,2024-01-03 22:00:00+00:00,10419,43.5
2024-01-02 04:30:00+00:00,2024-01-03 22:00:00+00:00,10412,41.5
2024-01-02 07:30:00+00:00,2024-01-03 22:00:00+00:00,10189,38.5
2024-01-02 09:30:00+00:00,2024-01-03 22:00:00+00:00,10187,36.5
2024-01-02 11:30:00+00:00,2024-01-03 22:00:00+00:00,10175,34.5
2024-01-02 15:30:00+00:00,2024-01-03 22:00:00+00:00,11029,30.5
2024-01-02 18:30:00+00:00,2024-01-03 22:00:00+00:00,11033,27.5
2024-01-02 22:30:00+00:00,2024-01-03 22:00:00+00:00,11034,23.5
2024-01-03 02:30:00+00:00,2024-01-03 22:00:00+00:00,10811,19.5
2024-01-03 04:30:00+00:00,2024-01-03 22:00:00+00:00,10809,17.5
2024-01-03 07:30:00+00:00,2024-01-03 22:00:00+00:00,9900,14.5
2024-01-03 09:30:00+00:00,2024-01-03 22:00:00+00:00,9899,12.5
2024-01-03 11:30:00+00:00,2024-01-03 22:00:00+00:00,9904,10.5
2024-01-03 15:30:00+00:00,2024-01-03 22:00:00+00:00,9589,6.5
2024-01-03 18:30:00+00:00,2024-01-03 22:00:00+00:00,8857,3.5
2024-01-02 02:30:00+00:00,2024-01-03 23:00:00+00:00,10646,44.5
2024-01-02 04:30:00+00:00,2024-01-03 23:00:00+00:00,10640,42.5
2024-01-02 07:30:00+00:00,2024-01-03 23:00:00+00:00,10465,39.5
2024-01-02 09:30:00+00:00,2024-01-03 23:00:00+00:00,10462,37.5
2024-01-02 11:30:00+00:00,2024-01-03 23:00:00+00:00,10441,35.5
2024-01-02 15:30:00+00:00,2024-01-03 23:00:00+00:00,11407,31.5
2024-01-02 18:30:00+00:00,2024-01-03 23:00:00+00:00,11346,28.5
2024-01-02 22:30:00+00:00,2024-01-03 23:00:00+00:00,11348,24.5
2024-01-03 02:30:00+00:00,2024-01-03 23:00:00+00:00,10998,20.5
2024-01-03 04:30:00+00:00,2024-01-03 23:00:00+00:00,10994,18.5
2024-01-03 07:30:00+00:00,2024-01-03 23:00:00+00:00,9893,15.5
2024-01-03 09:30:00+00:00,2024-01-03 23:00:00+00:00,9893,13.5
2024-01-03 11:30:00+00:00,2024-01-03 23:00:00+00:00,9893,11.5
2024-01-03 15:30:00+00:00,2024-01-03 23:00:00+00:00,9508,7.5
2024-01-03 18:30:00+00:00,2024-01-03 23:00:00+00:00,8928,4.5
2024-01-03 22:30:00+00:00,2024-01-03 23:00:00+00:00,8926,0.5
2024-01-02 02:30:00+00:00,2024-01-04 00:00:00+00:00,10869,45.5
2024-01-02 04:30:00+00:00,2024-01-04 00:00:00+00:00,10863,43.5
2024-01-02 07:30:00+00:00,2024-01-04 00:00:00+00:00,10730,40.5
2024-01-02 09:30:00+00:00,2024-01-04 00:00:00+00:00,10727,38.5
2024-01-02 11:30:00+00:00,2024-01-04 00:00:00+00:00,10701,36.5
2024-01-02 15:30:00+00:00,2024-01-04 00:00:00+00:00,11492,32.5
2024-01-02 18:30:00+00:00,2024-01-04 00:00:00+00:00,11506,29.5
2024-01-02 22:30:00+00:00,2024-01-04 00:00:00+00:00,11508,25.5
2024-01-03 02:30:00+00:00,2024-01-04 00:00:00+00:00,11077,21.5
2024-01-03 04:30:00+00:00,2024-01-04 00:00:00+00:00,11074,19.5
2024-01-03 07:30:00+00:00,2024-01-04 00:00:00+00:00,9814,16.5
2024-01-03 09:30:00+00:00,2024-01-04 00:00:00+00:00,9816,14.5
2024-01-03 11:30:00+00:00,2024-01-04 00:00:00+00:00,9820,12.5
2024-01-03 15:30:00+00:00,2024-01-04 00:00:00+00:00,9491,8.5
2024-01-03 18:30:00+00:00,2024-01-04 00:00:00+00:00,9132,5.5
2024-01-03 22:30:00+00:00,2024-01-04 00:00:00+00:00,9132,1.5
2024-01-02 02:30:00+00:00,2024-01-04 01:00:00+00:00,11074,46.5
2024-01-02 04:30:00+00:00,2024-01-04 01:00:00+00:00,11068,44.5
2024-01-02 07:30:00+00:00,2024-01-04 01:00:00+00:00,10901,41.5
2024-01-02 09:30:00+00:00,2024-01-04 01:00:00+00:00,10899,39.5
2024-01-02 11:30:00+00:00,2024-01-04 01:00:00+00:00,10853,37.5
2024-01-02 15:30:00+00:00,2024-01-04 01:00:00+00:00,11560,33.5
2024-01-02 18:30:00+00:00,2024-01-04 01:00:00+00:00,11561,30.5
2024-01-02 22:30:00+00:00,2024-01-04 01:00:00+00:00,11563,26.5
2024-01-03 02:30:00+00:00,2024-01-04 01:00:00+00:00,11107,22.5
2024-01-03 04:30:00+00:00,2024-01-04 01:00:00+00:00,11105,20.5
2024-01-03 07:30:00+00:00,2024-01-04 01:00:00+00:00,9801,17.5
2024-01-03 09:30:00+00:00,2024-01-04 01:00:00+00:00,9802,15.5
2024-01-03 11:30:00+00:00,2024-01-04 01:00:00+00:00,9806,13.5
2024-01-03 15:30:00+00:00,2024-01-04 01:00:00+00:00,9430,9.5
2024-01-03 18:30:00+00:00,2024-01-04 01:00:00+00:00,9116,6.5
2024-01-03 22:30:00+00:00,2024-01-04 01:00:00+00:00,9115,2.5
2024-01-02 02:30:00+00:00,2024-01-04 02:00:00+00:00,11274,47.5
2024-01-02 04:30:00+00:00,2024-01-04 02:00:00+00:00,11267,45.5
2024-01-02 07:30:00+00:00,2024-01-04 02:00:00+00:00,11065,42.5
2024-01-02 09:30:00+00:00,2024-01-04 02:00:00+00:00,11063,40.5
2024-01-02 11:30:00+00:00,2024-01-04 02:00:00+00:00,11019,38.5
2024-01-02 15:30:00+00:00,2024-01-04 02:00:00+00:00,11769,34.5
2024-01-02 18:30:00+00:00,2024-01-04 02:00:00+00:00,11604,31.5
2024-01-02 22:30:00+00:00,2024-01-04 02:00:00+00:00,11605,27.5
2024-01-03 02:30:00+00:00,2024-01-04 02:00:00+00:00,11115,23.5
2024-01-03 04:30:00+00:00,2024-01-04 02:00:00+00:00,11113,21.5
2024-01-03 07:30:00+00:00,2024-01-04 02:00:00+00:00,9633,18.5
2024-01-03 09:30:00+00:00,2024-01-04 02:00:00+00:00,9634,16.5
2024-01-03 11:30:00+00:00,2024-01-04 02:00:00+00:00,9634,14.5
2024-01-03 15:30:00+00:00,2024-01-04 02:00:00+00:00,9159,10.5
2024-01-03 18:30:00+00:00,2024-01-04 02:00:00+00:00,9085,7.5
2024-01-03 22:30:00+00:00,2024-01-04 02:00:00+00:00,9084,3.5
2024-01-02 04:30:00+00:00,2024-01-04 03:00:00+00:00,11462,46.5
2024-01-02 07:30:00+00:00,2024-01-04 03:00:00+00:00,11221,43.5
2024-01-02 09:30:00+00:00,2024-01-04 03:00:00+00:00,11220,41.5
2024-01-02 11:30:00+00:00,2024-01-04 03:00:00+00:00,11188,39.5
2024-01-02 15:30:00+00:00,2024-01-04 03:00:00+00:00,11871,35.5
2024-01-02 18:30:00+00:00,2024-01-04 03:00:00+00:00,11749,32.5
2024-01-02 22:30:00+00:00,2024-01-04 03:00:00+00:00,11748,28.5
2024-01-03 02:30:00+00:00,2024-01-04 03:00:00+00:00,11265,24.5
2024-01-03 04:30:00+00:00,2024-01-04 03:00:00+00:00,11261,22.5
2024-01-03 07:30:00+00:00,2024-01-04 03:00:00+00:00,9662,19.5
2024-01-03 09:30:00+00:00,2024-01-04 03:00:00+00:00,9663,17.5
2024-01-03 11:30:00+00:00,2024-01-04 03:00:00+00:00,9664,15.5
2024-01-03 15:30:00+00:00,2024-01-04 03:00:00+00:00,9157,11.5
2024-01-03 18:30:00+00:00,2024-01-04 03:00:00+00:00,9124,8.5
2024-01-03 22:30:00+00:00,2024-01-04 03:00:00+00:00,9120,4.5
2024-01-02 04:30:00+00:00,2024-01-04 04:00:00+00:00,11268,47.5
2024-01-02 07:30:00+00:00,2024-01-04 04:00:00+00:00,11053,44.5
2024-01-02 09:30:00+00:00,2024-01-04 04:00:00+00:00,11051,42.5
2024-01-02 11:30:00+00:00,2024-01-04 04:00:00+00:00,11029,40.5
2024-01-02 15:30:00+00:00,2024-01-04 04:00:00+00:00,10872,36.5
2024-01-02 18:30:00+00:00,2024-01-04 04:00:00+00:00,11486,33.5
2024-01-02 22:30:00+00:00,2024-01-04 04:00:00+00:00,11486,29.5
2024-01-03 02:30:00+00:00,2024-01-04 04:00:00+00:00,11154,25.5
2024-01-03 04:30:00+00:00,2024-01-04 04:00:00+00:00,11154,23.5
2024-01-03 07:30:00+00:00,2024-01-04 04:00:00+00:00,9478,20.5
2024-01-03 09:30:00+00:00,2024-01-04 04:00:00+00:00,9478,18.5
2024-01-03 11:30:00+00:00,2024-01-04 04:00:00+00:00,9478,16.5
2024-01-03 15:30:00+00:00,2024-01-04 04:00:00+00:00,8998,12.5
2024-01-03 18:30:00+00:00,2024-01-04 04:00:00+00:00,9020,9.5
2024-01-03 22:30:00+00:00,2024-01-04 04:00:00+00:00,9018,5.5
2024-01-02 07:30:00+00:00,2024-01-04 05:00:00+00:00,10867,45.5
2024-01-02 09:30:00+00:00,2024-01-04 05:00:00+00:00,10864,43.5
2024-01-02 11:30:00+00:00,2024-01-04 05:00:00+00:00,10854,41.5
2024-01-02 15:30:00+00:00,2024-01-04 05:00:00+00:00,10764,37.5
2024-01-02 18:30:00+00:00,2024-01-04 05:00:00+00:00,11286,34.5
2024-01-02 22:30:00+00:00,2024-01-04 05:00:00+00:00,11282,30.5
2024-01-03 02:30:00+00:00,2024-01-04 05:00:00+00:00,10974,26.5
2024-01-03 04:30:00+00:00,2024-01-04 05:00:00+00:00,10971,24.5
2024-01-03 07:30:00+00:00,2024-01-04 05:00:00+00:00,9211,21.5
2024-01-03 09:30:00+00:00,2024-01-04 05:00:00+00:00,9211,19.5
2024-01-03 11:30:00+00:00,2024-01-04 05:00:00+00:00,9217,17.5
2024-01-03 15:30:00+00:00,2024-01-04 05:00:00+00:00,8740,13.5
2024-01-03 18:30:00+00:00,2024-01-04 05:00:00+00:00,8679,10.5
2024-01-03 22:30:00+00:00,2024-01-04 05:00:00+00:00,8681,6.5
2024-01-02 07:30:00+00:00,2024-01-04 06:00:00+00:00,10662,46.5
2024-01-02 09:30:00+00:00,2024-01-04 06:00:00+00:00,10659,44.5
2024-01-02 11:30:00+00:00,2024-01-04 06:00:00+00:00,10663,42.5
2024-01-02 15:30:00+00:00,2024-01-04 06:00:00+00:00,10639,38.5
2024-01-02 18:30:00+00:00,2024-01-04 06:00:00+00:00,11014,35.5
2024-01-02 22:30:00+00:00,2024-01-04 06:00:00+00:00,11005,31.5
2024-01-03 02:30:00+00:00,2024-01-04 06:00:00+00:00,10655,27.5
2024-01-03 04:30:00+00:00,2024-01-04 06:00:00+00:00,10656,25.5
2024-01-03 07:30:00+00:00,2024-01-04 06:00:00+00:00,8860,22.5
2024-01-03 09:30:00+00:00,2024-01-04 06:00:00+00:00,8858,20.5
2024-01-03 11:30:00+00:00,2024-01-04 06:00:00+00:00,8869,18.5
2024-01-03 15:30:00+00:00,2024-01-04 06:00:00+00:00,8379,14.5
2024-01-03 18:30:00+00:00,2024-01-04 06:00:00+00:00,8315,11.5
2024-01-03 22:30:00+00:00,2024-01-04 06:00:00+00:00,8315,7.5
2024-01-02 07:30:00+00:00,2024-01-04 07:00:00+00:00,10227,47.5
2024-01-02 09:30:00+00:00,2024-01-04 07:00:00+00:00,10223,45.5
2024-01-02 11:30:00+00:00,2024-01-04 07:00:00+00:00,10226,43.5
2024-01-02 15:30:00+00:00,2024-01-04 07:00:00+00:00,10298,39.5
2024-01-02 18:30:00+00:00,2024-01-04 07:00:00+00:00,10516,36.5
2024-01-02 22:30:00+00:00,2024-01-04 07:00:00+00:00,10497,32.5
2024-01-03 02:30:00+00:00,2024-01-04 07:00:00+00:00,10277,28.5
2024-01-03 04:30:00+00:00,2024-01-04 07:00:00+00:00,10274,26.5
2024-01-03 07:30:00+00:00,2024-01-04 07:00:00+00:00,8486,23.5
2024-01-03 09:30:00+00:00,2024-01-04 07:00:00+00:00,8484,21.5
2024-01-03 11:30:00+00:00,2024-01-04 07:00:00+00:00,8491,19.5
2024-01-03 15:30:00+00:00,2024-01-04 07:00:00+00:00,8007,15.5
2024-01-03 18:30:00+00:00,2024-01-04 07:00:00+00:00,7887,12.5
2024-01-03 22:30:00+00:00,2024-01-04 07:00:00+00:00,7889,8.5
2024-01-02 09:30:00+00:00,2024-01-04 08:00:00+00:00,9766,46.5
2024-01-02 11:30:00+00:00,2024-01-04 08:00:00+00:00,9768,44.5
2024-01-02 15:30:00+00:00,2024-01-04 08:00:00+00:00,9931,40.5
2024-01-02 18:30:00+00:00,2024-01-04 08:00:00+00:00,10227,37.5
2024-01-02 22:30:00+00:00,2024-01-04 08:00:00+00:00,10202,33.5
2024-01-03 02:30:00+00:00,2024-01-04 08:00:00+00:00,9952,29.5
2024-01-03 04:30:00+00:00,2024-01-04 08:00:00+00:00,9945,27.5
2024-01-03 07:30:00+00:00,2024-01-04 08:00:00+00:00,8042,24.5
2024-01-03 09:30:00+00:00,2024-01-04 08:00:00+00:00,8041,22.5
2024-01-03 11:30:00+00:00,2024-01-04 08:00:00+00:00,8025,20.5
2024-01-03 15:30:00+00:00,2024-01-04 08:00:00+00:00,7511,16.5
2024-01-03 18:30:00+00:00,2024-01-04 08:00:00+00:00,7356,13.5
2024-01-03 22:30:00+00:00,2024-01-04 08:00:00+00:00,7355,9.5
2024-01-02 09:30:00+00:00,2024-01-04 09:00:00+00:00,9294,47.5
2024-01-02 11:30:00+00:00,2024-01-04 09:00:00+00:00,9294,45.5
